GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Window_Access,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_ASP_ClientLevel,184,0,12,0,50,0,26,0,20,0
coverage-report/org.adempiere.base,org.compiere.model,X_R_IssueRecommendation,141,0,4,0,37,0,21,0,19,0
coverage-report/org.adempiere.base,org.compiere.model,MProductCategoryAcct,316,0,32,0,74,0,34,0,18,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_WF_ActivityResult,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Replication,385,0,30,0,109,0,59,0,44,0
coverage-report/org.adempiere.base,org.compiere.model,MChangeNotice,34,0,4,0,13,0,6,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,MOpportunity,49,0,4,0,13,0,7,0,5,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_SerNoCtlExclude,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_RequiredPlugin,95,0,0,0,25,0,15,0,15,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_TaxDeclarationAcct,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_CountryGroupCountry,195,0,12,0,53,0,28,0,22,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Scheduler_Para,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MMFARegistration,266,0,10,0,55,0,15,0,10,0
coverage-report/org.adempiere.base,org.compiere.model,X_EXP_FormatLine,382,0,28,0,104,0,56,0,42,0
coverage-report/org.adempiere.base,org.compiere.model,MForecast,18,0,0,0,6,0,3,0,3,0
coverage-report/org.adempiere.base,org.compiere.model,MSequence.SequenceNoKeyParts,334,0,48,0,79,0,34,0,10,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_Subscription_Delivery,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MCity,148,0,10,0,42,0,20,0,15,0
coverage-report/org.adempiere.base,org.compiere.model,X_R_RequestAction,1094,0,94,0,292,0,153,0,106,0
coverage-report/org.adempiere.base,org.compiere.model,MShipperLabels,57,0,0,0,12,0,6,0,6,0
coverage-report/org.adempiere.base,org.compiere.model,X_TestUUDet,103,0,0,0,27,0,16,0,16,0
coverage-report/org.adempiere.base,org.compiere.model,MProductCategory.SimpleTreeNode,15,0,0,0,6,0,3,0,3,0
coverage-report/org.adempiere.base,org.compiere.model,MProjectType,508,0,50,0,147,0,42,0,17,0
coverage-report/org.adempiere.base,org.compiere.model,MPrintHeaderFooter,18,0,0,0,6,0,3,0,3,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_ModelValidator,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MVerifyMigration,153,0,20,0,42,0,15,0,5,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Style,159,0,8,0,44,0,24,0,20,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_RecurringGroup,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Org,178,0,8,0,47,0,26,0,22,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Registration,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_I_BankStatement,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_PeriodControl,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,ImageDBStorageImpl,234,0,24,0,63,0,18,0,6,0
coverage-report/org.adempiere.base,org.compiere.model,X_MFA_Method,312,0,16,0,84,0,47,0,39,0
coverage-report/org.adempiere.base,org.compiere.model,MAuthorizationScopeProv,18,0,0,0,6,0,3,0,3,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_ProductionPlan,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_AuthorizationCredential,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_T_Spool,123,0,6,0,34,0,18,0,15,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_Subscription,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_A_Asset_Class,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_ShipperCfg,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_DemandLine,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_StatusLine,219,0,12,0,57,0,31,0,25,0
coverage-report/org.adempiere.base,org.compiere.model,X_A_RegistrationProduct,156,0,8,0,42,0,22,0,18,0
coverage-report/org.adempiere.base,org.compiere.model,X_CM_Chat,252,0,16,0,68,0,37,0,29,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_OrderLandedCostAllocation,250,0,22,0,73,0,37,0,26,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_ShipperPickupTypesCfg,206,0,12,0,55,0,30,0,24,0
coverage-report/org.adempiere.base,org.compiere.model,MColor,88,0,12,0,19,0,12,0,6,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_Withholding_Acct,175,0,10,0,47,0,24,0,19,0
coverage-report/org.adempiere.base,org.compiere.model,I_R_GroupUpdates,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_ForecastLine,344,0,28,0,93,0,48,0,34,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_PaymentAllocate,322,0,28,0,93,0,48,0,34,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Task_Access,170,0,12,0,47,0,24,0,18,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_PrintColor,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MSchedulerRecipient,92,0,2,0,25,0,9,0,8,0
coverage-report/org.adempiere.base,org.compiere.model,MIndexColumn,84,0,4,0,21,0,8,0,6,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_Task,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_IndexColumn,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_AttributeValue,191,0,8,0,50,0,28,0,24,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_NonBusinessDay,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_PrintFormatItem,1471,0,166,0,431,0,223,0,140,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_RfQResponseLine,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,POInfoColumn,261,0,28,0,69,0,16,0,2,0
coverage-report/org.adempiere.base,org.compiere.model,I_A_Asset_Group_Acct,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_BPartner_Location,421,0,36,0,116,0,62,0,44,0
coverage-report/org.adempiere.base,org.compiere.model,MSearchDefinition,119,0,14,0,40,0,12,0,5,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_RfQLineQty,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_S_TimeExpense,370,0,30,0,103,0,55,0,40,0
coverage-report/org.adempiere.base,org.compiere.model,MForm,176,0,18,0,42,0,21,0,12,0
coverage-report/org.adempiere.base,org.compiere.model,I_T_Report,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MLookupInfo,321,0,14,0,100,0,14,0,7,0
coverage-report/org.adempiere.base,org.compiere.model,X_T_Report,800,0,82,0,260,0,132,0,91,0
coverage-report/org.adempiere.base,org.compiere.model,MTaxDeclarationAcct,41,0,0,0,12,0,4,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,X_CM_ChatEntry,315,0,20,0,83,0,45,0,35,0
coverage-report/org.adempiere.base,org.compiere.model,I_I_ReportLine,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MCostDetail,4145,0,698,0,964,0,400,0,51,0
coverage-report/org.adempiere.base,org.compiere.model,MShipperLabelsCfg,18,0,0,0,6,0,3,0,3,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_CtxHelpMsg,145,0,8,0,40,0,21,0,17,0
coverage-report/org.adempiere.base,org.compiere.model,BatchDelete,966,0,160,0,232,0,89,0,9,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_SearchDefinition,437,0,32,0,116,0,62,0,46,0
coverage-report/org.adempiere.base,org.compiere.model,I_B_Offer,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_I_BankStatement,983,0,64,0,274,0,154,0,122,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_User_Substitute,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MRequestCategory,120,0,8,0,33,0,17,0,13,0
coverage-report/org.adempiere.base,org.compiere.model,I_A_Asset_Acct,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Replication_Log,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_R_RequestTypeUpdates,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_UserDef_Field,891,0,62,0,240,0,131,0,100,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_InventoryLineMA,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_ReportView_Col,219,0,16,0,59,0,31,0,23,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_ProjectIssueMA,170,0,10,0,46,0,24,0,19,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Wlistbox_Customization,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,ServerStateChangeEvent,14,0,0,0,6,0,3,0,3,0
coverage-report/org.adempiere.base,org.compiere.model,I_PA_GoalRestriction,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_LdapProcessor,255,0,16,0,70,0,38,0,30,0
coverage-report/org.adempiere.base,org.compiere.model,MAchievement,123,0,10,0,34,0,16,0,11,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_Movement,1162,0,108,0,316,0,165,0,111,0
coverage-report/org.adempiere.base,org.compiere.model,X_A_Depreciation_Workfile,857,0,86,0,267,0,139,0,96,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_InfoWindow,576,0,50,0,161,0,86,0,61,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_DunningRun,267,0,20,0,73,0,39,0,29,0
coverage-report/org.adempiere.base,org.compiere.model,X_I_InOutLineConfirm,305,0,26,0,89,0,47,0,34,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_OrgAssignment,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_T_ReportStatement,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_StyleLine,206,0,10,0,56,0,31,0,26,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_BankAccount_Acct,325,0,20,0,87,0,44,0,34,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_AttributeSearch,130,0,4,0,34,0,19,0,17,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_BP_ShippingAcct,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MWithholding,30,0,4,0,9,0,6,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_RMAType,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_Bank,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MProduct,2082,0,312,0,468,0,221,0,65,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_PartType,122,0,4,0,33,0,18,0,16,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Preference,331,0,24,0,87,0,46,0,34,0
coverage-report/org.adempiere.base,org.compiere.model,I_A_Asset_Transfer,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_AttachmentNote,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_S_ResourceType,585,0,62,0,167,0,87,0,56,0
coverage-report/org.adempiere.base,org.compiere.model,X_R_InterestArea,167,0,8,0,45,0,25,0,21,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_UserDef_Info_Column,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_ASP_Workflow,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MUserRoles,215,0,18,0,49,0,19,0,10,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_HouseKeeping,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_SSO_PrincipalConfig,275,0,12,0,75,0,43,0,37,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_WorkflowProcessor,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_ProductionLineMA,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MInOut.new TrxEventListener() {...},40,0,2,0,8,0,5,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Note,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,SystemIDs,3,0,0,0,1,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MWindowAccess,91,0,8,0,25,0,13,0,9,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_AlertProcessorLog,215,0,12,0,60,0,33,0,27,0
coverage-report/org.adempiere.base,org.compiere.model,X_A_Depreciation_Exp,767,0,72,0,223,0,115,0,79,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_BP_Group_Acct,510,0,34,0,136,0,69,0,52,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_DunningLevel,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MAttachmentEntry,740,0,76,0,173,0,71,0,33,0
coverage-report/org.adempiere.base,org.compiere.model,MLocator,398,0,24,0,116,0,36,0,24,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_Withholding,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_FreightCategory,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_A_Depreciation_Table_Header,174,0,8,0,48,0,27,0,23,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_PeriodControl,202,0,12,0,55,0,30,0,24,0
coverage-report/org.adempiere.base,org.compiere.model,I_B_Bid,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MDocumentStatusAccess,18,0,0,0,6,0,3,0,3,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_OrderLandedCostAllocation,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MCampaign,65,0,16,0,18,0,13,0,5,0
coverage-report/org.adempiere.base,org.compiere.model,X_A_Depreciation_Method,179,0,8,0,48,0,27,0,23,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_UserRemuneration,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_JobRemuneration,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_ASP_Window,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MRfQResponseLine,308,0,42,0,69,0,31,0,10,0
coverage-report/org.adempiere.base,org.compiere.model,I_R_RequestUpdate,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_MFA_Rule,145,0,8,0,40,0,21,0,17,0
coverage-report/org.adempiere.base,org.compiere.model,Scriptlet,524,0,78,0,142,0,60,0,21,0
coverage-report/org.adempiere.base,org.compiere.model,MPackageExpDetail,158,0,36,0,46,0,23,0,5,0
coverage-report/org.adempiere.base,org.compiere.model,X_I_Inventory,715,0,56,0,198,0,107,0,79,0
coverage-report/org.adempiere.base,org.compiere.model,MTaxProviderCfg,18,0,0,0,6,0,3,0,3,0
coverage-report/org.adempiere.base,org.compiere.model,X_R_Request,1663,0,148,0,445,0,234,0,160,0
coverage-report/org.adempiere.base,org.compiere.model,I_S_ResourceUnAvailable,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_RevenueRecognition_Plan,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MUserDefInfoRelated,83,0,4,0,27,0,6,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,I_A_Depreciation_Table_Header,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_A_Asset_Addition,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Table_ScriptValidator,212,0,14,0,57,0,30,0,23,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_BOMAlternative,169,0,8,0,44,0,24,0,20,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_RevenueRecognition,205,0,12,0,57,0,31,0,25,0
coverage-report/org.adempiere.base,org.compiere.model,MSerNoCtl,163,0,20,0,51,0,15,0,5,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_AttributeInstance,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_ChargeType,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_DocBaseGroupLine,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_RecentItem,327,0,28,0,88,0,45,0,31,0
coverage-report/org.adempiere.base,org.compiere.model,I_PA_ColorSchema,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MCash,1556,0,158,0,355,0,117,0,38,0
coverage-report/org.adempiere.base,org.compiere.model,X_PA_DashboardPreference,318,0,30,0,91,0,46,0,31,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Sequence,428,0,36,0,124,0,67,0,49,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Sequence_Audit,183,0,12,0,50,0,26,0,20,0
coverage-report/org.adempiere.base,org.compiere.model,I_T_Spool,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_PrintLabel,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MCountry.new ImmutableIntPOCache() {...},15,0,2,0,4,0,3,0,2,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_HouseKeeping,332,0,22,0,92,0,51,0,40,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_LabelCategoryTable,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MTaxCategory,95,0,8,0,29,0,10,0,6,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Client,509,0,34,0,142,0,80,0,63,0
coverage-report/org.adempiere.base,org.compiere.model,MProcess,930,0,96,0,196,0,91,0,43,0
coverage-report/org.adempiere.base,org.compiere.model,MDepositBatchLine,296,0,38,0,68,0,31,0,12,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_ShippingProcessorCfg,234,0,8,0,64,0,37,0,33,0
coverage-report/org.adempiere.base,org.compiere.model,MPasswordHistory,64,0,2,0,20,0,6,0,5,0
coverage-report/org.adempiere.base,org.compiere.model,I_PA_ReportLine,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Scheduler,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_R_RequestProcessor,390,0,30,0,108,0,57,0,42,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_AttributeInstance,242,0,14,0,65,0,35,0,28,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_WF_NextCondition,266,0,14,0,72,0,40,0,33,0
coverage-report/org.adempiere.base,org.compiere.model,I_CM_ChatUpdate,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MLot,164,0,2,0,44,0,10,0,9,0
coverage-report/org.adempiere.base,org.compiere.model,MStorageReservationLog,18,0,0,0,6,0,3,0,3,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_Element,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Reference,250,0,12,0,67,0,38,0,32,0
coverage-report/org.adempiere.base,org.compiere.model,MSysConfig,775,0,130,0,219,0,96,0,31,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_UserQuery,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_OrgAssignment,167,0,8,0,46,0,25,0,21,0
coverage-report/org.adempiere.base,org.compiere.model,X_B_BidComment,184,0,12,0,50,0,26,0,20,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_PrintGraph,414,0,32,0,107,0,56,0,40,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_WorkflowProcessorLog,215,0,12,0,60,0,33,0,27,0
coverage-report/org.adempiere.base,org.compiere.model,MPInstance.PInstanceInfo,21,0,0,0,7,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MUser,1993,0,326,0,482,0,225,0,62,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_TreeBar,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_SubAcct,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_BankStatementLine,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MColumn,2958,0,588,0,655,0,345,0,51,0
coverage-report/org.adempiere.base,org.compiere.model,MRMALine,1232,0,202,0,279,0,137,0,36,0
coverage-report/org.adempiere.base,org.compiere.model,MAssetClass,425,0,58,0,103,0,49,0,20,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_ToolBarButton,446,0,34,0,125,0,68,0,51,0
coverage-report/org.adempiere.base,org.compiere.model,MReplication,22,0,0,0,8,0,4,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,X_CM_ChatTypeUpdate,171,0,12,0,47,0,24,0,18,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Package_Imp_Backup,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MUserMail,186,0,18,0,46,0,21,0,12,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_PInstance,544,0,46,0,147,0,78,0,55,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_DepositBatch,339,0,22,0,93,0,51,0,40,0
coverage-report/org.adempiere.base,org.compiere.model,MField,401,0,80,0,99,0,57,0,17,0
coverage-report/org.adempiere.base,org.compiere.model,MDistributionRun,106,0,6,0,28,0,7,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_LotCtlExclude,199,0,16,0,55,0,28,0,20,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_Product,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_AllUsers_V,409,0,30,0,116,0,64,0,49,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Val_Rule,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MFreight,83,0,0,0,14,0,4,0,4,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_Style,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_OrderSource,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MBPBankAccount,338,0,48,0,91,0,41,0,17,0
coverage-report/org.adempiere.base,org.compiere.model,X_A_Asset_Use,184,0,10,0,50,0,27,0,22,0
coverage-report/org.adempiere.base,org.compiere.model,MUserDefTab,165,0,8,0,46,0,16,0,12,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_AuthorizationScopeProv,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_StorageOnHand,222,0,14,0,61,0,32,0,25,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_Subscription_Delivery,143,0,8,0,38,0,20,0,16,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_Cycle,169,0,8,0,44,0,24,0,20,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_POSPayment,446,0,26,0,124,0,70,0,57,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_AllocationLine,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_Tax,715,0,70,0,196,0,102,0,67,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_AttributeSet,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_ProductPriceVendorBreak,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Val_Rule,163,0,4,0,43,0,25,0,23,0
coverage-report/org.adempiere.base,org.compiere.model,I_M_LotCtlExclude,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_I_FAJournal,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MDunning,45,0,0,0,12,0,5,0,5,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_UserDef_Theme_Detail,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MLdapProcessorLog,48,0,4,0,17,0,7,0,5,0
coverage-report/org.adempiere.base,org.compiere.model,MProjectTask,252,0,16,0,63,0,19,0,11,0
coverage-report/org.adempiere.base,org.compiere.model,ArchiveFileSystem,661,0,80,0,169,0,52,0,12,0
coverage-report/org.adempiere.base,org.compiere.model,MClient,1932,0,226,0,491,0,176,0,63,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_UserMail,281,0,12,0,75,0,43,0,37,0
coverage-report/org.adempiere.base,org.compiere.model,X_M_MovementLineConfirm,326,0,28,0,93,0,48,0,34,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_ProjectTask,340,0,24,0,94,0,50,0,38,0
coverage-report/org.adempiere.base,org.compiere.model,I_C_RfQLine,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_Column,1247,0,114,0,349,0,187,0,130,0
coverage-report/org.adempiere.base,org.compiere.model,X_C_AcctSchema_Element,969,0,94,0,254,0,129,0,82,0
coverage-report/org.adempiere.base,org.compiere.model,X_AD_AuthorizationAccount,319,0,22,0,90,0,49,0,38,0
coverage-report/org.adempiere.base,org.compiere.model,I_AD_TableIndex,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,I_R_RequestUpdates,10,0,0,0,3,0,1,0,1,0
coverage-report/org.adempiere.base,org.compiere.model,MLookupFactory,2577,0,330,0,546,0,187,0,22,0
coverage-report/org.adempiere.base,org.compiere.model,MRMATax,602,0,70,0,167,0,47,0,12,0
